run_id,wafer_id,wiwnu_pct,thickness_range_nm,dishing_nm,erosion_pct,particle_count_ge_50nm,scratch_count,electrical_res_ohm,leakage_na,yield_flag
RUN-001891,W-RUN-001891,3.278,22.25,8.61,1.691,28,3,0.014247,3.867,1
RUN-001892,W-RUN-001892,3.174,20.55,9.63,3.641,44,5,0.017159,3.102,1
RUN-001893,W-RUN-001893,3.259,15.93,20.19,4.077,54,3,0.015814,3.023,1
RUN-001894,W-RUN-001894,3.191,20.73,7.18,2.061,57,2,0.014637,2.394,1
RUN-001895,W-RUN-001895,3.266,21.55,17.01,2.91,60,2,0.016708,5.404,1
RUN-001896,W-RUN-001896,3.271,19.61,13.13,2.746,55,1,0.015427,3.229,1
RUN-001897,W-RUN-001897,3.17,17.67,9.31,2.698,57,3,0.015523,5.695,1
RUN-001898,W-RUN-001898,3.268,18.99,13.61,2.705,73,3,0.016582,6.073,1
RUN-001899,W-RUN-001899,3.231,25.11,13.46,3.159,59,1,0.015507,5.915,1
RUN-001900,W-RUN-001900,3.166,23.99,8.91,1.489,27,2,0.015249,5.895,1
RUN-001901,W-RUN-001901,3.195,14.91,11.56,1.904,39,2,0.015881,7.108,1
RUN-001902,W-RUN-001902,3.23,21.56,12.14,1.968,34,2,0.016152,4.244,1
RUN-001903,W-RUN-001903,3.24,18.68,16.32,3.218,75,3,0.015821,7.053,1
RUN-001904,W-RUN-001904,3.232,19.5,15.75,3.054,66,0,0.014988,6.505,1
RUN-001905,W-RUN-001905,3.301,22.42,13.57,2.745,39,2,0.01633,6.887,1
RUN-001906,W-RUN-001906,3.186,21.0,9.37,2.71,63,4,0.016141,5.074,1
RUN-001907,W-RUN-001907,3.198,20.74,10.5,1.279,36,4,0.016409,7.621,1
RUN-001908,W-RUN-001908,3.18,22.39,15.3,2.534,55,3,0.015914,5.328,1
RUN-001909,W-RUN-001909,3.226,16.92,11.94,3.013,58,0,0.017009,3.448,1
RUN-001910,W-RUN-001910,3.205,26.04,12.24,2.075,59,1,0.016174,5.13,1
RUN-001911,W-RUN-001911,3.175,20.19,17.83,4.038,74,5,0.015449,5.883,1
RUN-001912,W-RUN-001912,3.235,20.57,16.07,3.356,67,1,0.01628,6.824,1
RUN-001913,W-RUN-001913,3.168,22.99,18.66,2.798,58,1,0.017115,5.526,1
RUN-001914,W-RUN-001914,3.152,22.24,18.08,2.106,75,3,0.015343,3.955,1
RUN-001915,W-RUN-001915,3.247,21.69,18.6,2.42,27,1,0.01599,6.472,1
RUN-001916,W-RUN-001916,3.199,22.73,14.48,2.573,54,3,0.015655,4.481,1
RUN-001917,W-RUN-001917,3.193,22.95,19.45,3.162,46,3,0.015519,7.066,1
RUN-001918,W-RUN-001918,3.216,20.48,12.91,1.313,46,4,0.014487,4.085,1
RUN-001919,W-RUN-001919,3.251,20.57,9.88,2.604,63,1,0.015216,3.836,1
RUN-001920,W-RUN-001920,3.252,13.93,15.62,3.634,53,2,0.016166,4.948,1
RUN-001921,W-RUN-001921,3.315,20.17,10.04,2.591,64,1,0.016576,4.744,1
RUN-001922,W-RUN-001922,3.216,17.77,17.02,3.43,53,2,0.017691,1.831,1
RUN-001923,W-RUN-001923,3.186,20.66,14.24,2.885,54,0,0.017504,5.918,1
RUN-001924,W-RUN-001924,3.175,20.23,13.48,1.505,57,1,0.015467,5.195,1
RUN-001925,W-RUN-001925,3.19,20.51,15.57,2.451,72,1,0.015886,5.266,1
RUN-001926,W-RUN-001926,3.272,19.33,8.12,2.746,46,2,0.016048,6.487,1
RUN-001927,W-RUN-001927,3.199,24.97,11.99,2.746,50,1,0.015959,5.847,1
RUN-001928,W-RUN-001928,3.184,22.4,17.75,3.415,40,2,0.016596,6.184,1
RUN-001929,W-RUN-001929,3.302,19.23,16.28,2.495,65,3,0.01593,5.916,1
RUN-001930,W-RUN-001930,3.232,19.71,15.98,4.231,53,6,0.015799,6.547,1
RUN-001931,W-RUN-001931,3.209,19.79,15.04,3.194,59,3,0.016776,4.807,1
RUN-001932,W-RUN-001932,3.213,18.4,9.92,2.742,56,0,0.017342,4.559,1
RUN-001933,W-RUN-001933,3.278,22.03,14.5,3.268,58,1,0.01643,5.576,1
RUN-001934,W-RUN-001934,3.212,20.11,14.54,2.97,30,3,0.015238,7.267,1
RUN-001935,W-RUN-001935,3.232,22.94,14.56,4.338,62,3,0.016223,6.996,1
RUN-001936,W-RUN-001936,3.233,18.65,15.35,3.599,75,3,0.016879,5.474,1
RUN-001937,W-RUN-001937,3.207,21.22,8.01,2.059,57,0,0.016043,4.81,1
RUN-001938,W-RUN-001938,3.201,19.33,8.92,2.133,65,0,0.014971,6.001,1
RUN-001939,W-RUN-001939,3.191,21.84,14.43,3.19,57,0,0.01655,5.005,1
RUN-001940,W-RUN-001940,3.252,21.3,12.07,2.646,49,1,0.015299,2.785,1
RUN-001941,W-RUN-001941,3.248,18.52,8.99,2.519,28,3,0.015365,5.055,1
RUN-001942,W-RUN-001942,3.24,24.35,16.14,3.093,49,2,0.016234,7.069,1
RUN-001943,W-RUN-001943,3.189,22.92,15.09,3.252,46,3,0.016214,4.063,1
RUN-001944,W-RUN-001944,3.177,19.71,14.59,3.789,45,0,0.015939,5.194,1
RUN-001945,W-RUN-001945,3.231,22.9,17.87,4.675,72,2,0.015877,7.071,1
RUN-001946,W-RUN-001946,3.277,19.18,17.73,3.41,49,1,0.015285,5.232,1
RUN-001947,W-RUN-001947,3.283,19.29,9.42,1.526,80,2,0.015535,3.425,0
RUN-001948,W-RUN-001948,3.236,24.94,15.84,2.684,56,3,0.016078,4.193,1
RUN-001949,W-RUN-001949,3.156,23.2,14.86,2.92,65,2,0.014682,5.801,1
RUN-001950,W-RUN-001950,3.264,21.06,10.64,2.479,39,2,0.015588,5.413,1
RUN-001951,W-RUN-001951,3.163,17.83,18.93,3.273,50,3,0.015943,5.143,1
RUN-001952,W-RUN-001952,3.208,18.0,9.3,2.319,69,3,0.015245,4.604,1
RUN-001953,W-RUN-001953,3.173,18.5,12.81,3.338,63,2,0.015374,4.765,1
RUN-001954,W-RUN-001954,3.287,17.37,8.53,2.597,64,0,0.016032,8.409,1
RUN-001955,W-RUN-001955,3.185,17.76,7.84,2.886,38,1,0.016609,4.257,1
RUN-001956,W-RUN-001956,3.226,17.76,15.68,1.888,60,2,0.015864,6.902,1
RUN-001957,W-RUN-001957,3.311,20.18,11.82,1.851,45,1,0.01601,3.025,1
RUN-001958,W-RUN-001958,3.22,20.69,24.61,3.264,68,3,0.016735,4.363,1
RUN-001959,W-RUN-001959,3.191,17.11,12.77,2.735,54,1,0.016196,4.378,1
RUN-001960,W-RUN-001960,3.191,24.88,8.17,3.277,42,3,0.016913,5.054,1
RUN-001961,W-RUN-001961,3.232,16.73,15.1,3.53,70,2,0.015743,7.356,1
RUN-001962,W-RUN-001962,3.204,22.97,19.49,3.376,33,0,0.017334,4.262,1
RUN-001963,W-RUN-001963,3.22,19.47,19.46,3.172,52,1,0.015281,7.805,1
RUN-001964,W-RUN-001964,3.251,20.84,10.46,1.772,22,0,0.014876,5.605,1
RUN-001965,W-RUN-001965,3.287,22.75,20.44,3.116,44,5,0.016193,5.808,1
RUN-001966,W-RUN-001966,3.216,22.56,12.15,2.216,39,6,0.016231,4.208,1
RUN-001967,W-RUN-001967,3.218,21.88,14.35,3.028,57,0,0.016338,7.525,1
RUN-001968,W-RUN-001968,3.211,18.23,16.7,4.071,52,2,0.014509,5.27,1
RUN-001969,W-RUN-001969,3.203,19.12,13.67,3.263,55,6,0.016428,2.041,1
RUN-001970,W-RUN-001970,3.18,22.23,15.96,3.26,24,1,0.017294,7.33,1
RUN-001971,W-RUN-001971,3.16,21.74,17.09,4.797,58,1,0.017312,5.123,1
RUN-001972,W-RUN-001972,3.176,21.66,17.31,2.67,47,0,0.015916,5.081,1
RUN-001973,W-RUN-001973,3.332,22.12,12.67,2.062,36,0,0.016089,5.145,1
RUN-001974,W-RUN-001974,3.219,19.34,16.0,1.988,83,0,0.014736,5.478,0
RUN-001975,W-RUN-001975,3.243,17.86,15.66,4.397,72,2,0.01298,6.258,1
RUN-001976,W-RUN-001976,3.204,18.59,7.27,3.108,38,1,0.01547,4.457,1
RUN-001977,W-RUN-001977,3.293,18.71,16.27,2.436,74,3,0.01526,5.747,1
RUN-001978,W-RUN-001978,3.28,23.84,21.66,3.438,47,3,0.015365,7.028,1
RUN-001979,W-RUN-001979,3.278,18.3,17.59,3.095,38,2,0.015435,6.499,1
RUN-001980,W-RUN-001980,3.275,20.55,10.5,2.532,55,3,0.014477,6.709,1
RUN-001981,W-RUN-001981,3.231,23.28,18.28,2.61,53,0,0.015048,4.373,1
RUN-001982,W-RUN-001982,3.253,18.25,12.67,1.265,32,1,0.016337,4.068,1
RUN-001983,W-RUN-001983,3.222,25.31,8.24,2.085,55,1,0.016128,5.633,1
RUN-001984,W-RUN-001984,3.248,16.08,21.13,4.13,64,4,0.016409,4.714,1
RUN-001985,W-RUN-001985,3.295,19.01,19.32,3.142,45,3,0.015825,4.619,1
RUN-001986,W-RUN-001986,3.238,15.0,15.17,2.708,39,1,0.016125,6.247,1
RUN-001987,W-RUN-001987,3.229,20.05,17.25,3.948,50,1,0.01731,6.861,1
RUN-001988,W-RUN-001988,3.24,17.61,20.06,4.183,51,1,0.014599,6.445,1
RUN-001989,W-RUN-001989,3.204,20.44,19.04,3.492,50,1,0.015966,4.173,1
RUN-001990,W-RUN-001990,3.227,22.37,13.33,2.756,52,1,0.015915,5.216,1
RUN-001991,W-RUN-001991,3.22,22.2,16.39,3.531,43,1,0.015989,5.86,1
RUN-001992,W-RUN-001992,3.266,21.69,10.13,2.149,43,1,0.01589,5.994,1
RUN-001993,W-RUN-001993,3.248,20.62,19.52,3.075,52,3,0.016091,5.73,1
RUN-001994,W-RUN-001994,3.217,23.31,18.6,3.899,43,2,0.017718,4.536,1
RUN-001995,W-RUN-001995,3.266,16.15,11.77,2.004,59,1,0.015718,4.641,1
RUN-001996,W-RUN-001996,3.199,17.47,11.86,2.885,49,1,0.016074,4.463,1
RUN-001997,W-RUN-001997,3.254,18.3,12.12,2.272,49,1,0.014738,6.466,1
RUN-001998,W-RUN-001998,3.283,22.68,18.93,3.375,79,1,0.016476,6.543,1
RUN-001999,W-RUN-001999,3.282,17.09,14.58,2.576,45,2,0.015416,4.347,1
RUN-002000,W-RUN-002000,3.231,19.06,21.51,4.137,53,1,0.016598,5.668,1
RUN-002001,W-RUN-002001,3.195,20.74,7.4,3.245,36,3,0.016692,5.985,1
RUN-002002,W-RUN-002002,3.277,20.15,9.74,2.157,71,3,0.016054,5.464,1
RUN-002003,W-RUN-002003,3.173,20.07,17.29,2.45,57,0,0.015064,3.908,1
RUN-002004,W-RUN-002004,3.276,18.73,16.99,2.843,68,1,0.0164,8.381,1
RUN-002005,W-RUN-002005,3.157,22.89,19.22,2.593,67,1,0.01711,5.921,1
RUN-002006,W-RUN-002006,3.206,22.47,15.94,2.17,47,1,0.014644,3.701,1
RUN-002007,W-RUN-002007,3.254,21.43,16.78,2.809,71,0,0.016923,3.866,1
RUN-002008,W-RUN-002008,3.239,19.99,14.99,2.57,58,2,0.015614,2.467,1
RUN-002009,W-RUN-002009,3.201,18.96,23.37,3.612,55,1,0.018028,7.409,1
RUN-002010,W-RUN-002010,3.303,21.6,17.67,3.499,66,1,0.017063,3.258,1
RUN-002011,W-RUN-002011,3.198,23.63,11.62,2.248,56,0,0.013642,7.96,1
RUN-002012,W-RUN-002012,3.193,21.03,14.46,3.66,38,3,0.015763,5.441,1
RUN-002013,W-RUN-002013,3.2,22.14,13.56,2.628,59,2,0.015689,4.699,1
RUN-002014,W-RUN-002014,3.149,17.62,12.92,2.18,54,4,0.014933,3.936,1
RUN-002015,W-RUN-002015,3.194,20.37,13.41,3.829,64,2,0.016618,6.786,1
RUN-002016,W-RUN-002016,3.209,16.98,14.27,3.569,55,0,0.016152,6.142,1
RUN-002017,W-RUN-002017,3.243,24.65,16.63,4.004,68,1,0.016663,4.306,1
RUN-002018,W-RUN-002018,3.174,17.62,17.58,3.813,42,2,0.016099,5.28,1
RUN-002019,W-RUN-002019,3.197,21.25,17.21,3.549,59,4,0.015622,6.613,1
RUN-002020,W-RUN-002020,3.15,23.72,11.51,2.373,80,1,0.016014,5.5,0
RUN-002021,W-RUN-002021,3.253,19.52,9.65,2.668,48,2,0.015817,2.587,1
RUN-002022,W-RUN-002022,3.199,18.63,18.04,4.076,62,2,0.015882,4.114,1
RUN-002023,W-RUN-002023,3.172,18.87,11.68,2.127,48,1,0.01591,7.346,1
RUN-002024,W-RUN-002024,3.234,18.63,16.19,2.101,43,3,0.015544,4.347,1
RUN-002025,W-RUN-002025,3.308,20.86,13.0,2.723,54,3,0.0151,5.994,1
RUN-002026,W-RUN-002026,3.312,18.05,8.3,1.913,66,0,0.016608,5.351,1
RUN-002027,W-RUN-002027,3.217,23.45,14.43,1.767,44,3,0.015081,4.635,1
RUN-002028,W-RUN-002028,3.239,15.33,10.79,1.989,57,2,0.015242,5.965,1
RUN-002029,W-RUN-002029,3.192,21.09,23.29,4.559,63,2,0.015476,4.233,1
RUN-002030,W-RUN-002030,3.207,21.77,17.08,2.639,80,2,0.016509,5.249,0
RUN-002031,W-RUN-002031,3.187,17.7,18.12,3.436,50,1,0.017105,5.627,1
RUN-002032,W-RUN-002032,3.257,22.48,13.83,2.512,61,1,0.01631,7.863,1
RUN-002033,W-RUN-002033,3.158,20.74,10.94,1.937,55,1,0.016156,4.91,1
RUN-002034,W-RUN-002034,3.216,18.78,12.48,3.068,77,4,0.016611,3.45,1
RUN-002035,W-RUN-002035,3.171,21.48,11.94,1.643,54,0,0.016476,3.162,1
RUN-002036,W-RUN-002036,3.169,18.13,19.81,3.844,42,2,0.015621,5.02,1
RUN-002037,W-RUN-002037,3.173,20.69,19.03,3.772,57,3,0.014564,5.993,1
RUN-002038,W-RUN-002038,3.203,17.78,13.04,3.188,94,1,0.017035,3.067,0
RUN-002039,W-RUN-002039,3.228,19.8,16.49,2.467,69,2,0.015319,5.174,1
RUN-002040,W-RUN-002040,3.235,20.97,9.49,1.916,57,1,0.016656,7.426,1
RUN-002041,W-RUN-002041,3.197,17.78,11.23,2.397,36,3,0.015383,5.632,1
RUN-002042,W-RUN-002042,3.216,23.84,23.44,3.042,50,0,0.015907,6.058,1
RUN-002043,W-RUN-002043,3.164,25.33,15.98,2.337,66,0,0.01507,6.23,1
RUN-002044,W-RUN-002044,3.196,17.04,13.46,3.791,54,2,0.015819,6.25,1
RUN-002045,W-RUN-002045,3.16,20.85,10.26,1.212,71,1,0.015342,4.869,1
RUN-002046,W-RUN-002046,3.272,21.29,16.5,3.767,37,2,0.0155,6.101,1
RUN-002047,W-RUN-002047,3.209,22.55,15.9,2.911,64,2,0.015103,5.522,1
RUN-002048,W-RUN-002048,3.219,23.07,7.83,2.274,47,2,0.014323,7.903,1
RUN-002049,W-RUN-002049,3.253,18.09,13.54,3.014,41,1,0.016828,5.512,1
RUN-002050,W-RUN-002050,3.285,17.39,9.05,3.046,58,2,0.015437,5.805,1
RUN-002051,W-RUN-002051,3.2,21.12,7.27,2.032,60,4,0.015613,3.984,1
RUN-002052,W-RUN-002052,3.234,24.42,16.6,3.106,63,3,0.017123,3.184,1
RUN-002053,W-RUN-002053,3.181,17.18,10.57,2.995,68,1,0.017805,5.226,1
RUN-002054,W-RUN-002054,3.15,22.07,15.24,2.281,68,1,0.014856,4.475,1
RUN-002055,W-RUN-002055,3.187,18.58,11.36,2.792,74,4,0.015613,3.344,1
RUN-002056,W-RUN-002056,3.154,27.03,20.97,3.279,65,1,0.016001,5.48,1
RUN-002057,W-RUN-002057,3.3,20.73,12.83,3.453,28,2,0.016011,3.781,1
RUN-002058,W-RUN-002058,3.298,14.94,17.98,3.605,46,2,0.016336,4.461,1
RUN-002059,W-RUN-002059,3.214,17.94,13.18,3.075,63,0,0.015566,5.078,1
RUN-002060,W-RUN-002060,3.138,18.93,15.52,2.655,47,3,0.015462,4.06,1
RUN-002061,W-RUN-002061,3.168,19.13,14.55,2.842,46,1,0.015222,3.268,1
RUN-002062,W-RUN-002062,3.143,17.3,9.96,2.452,53,1,0.014888,5.735,1
RUN-002063,W-RUN-002063,3.205,19.84,10.69,1.823,50,1,0.014715,5.036,1
RUN-002064,W-RUN-002064,3.226,17.6,15.18,3.347,69,0,0.017208,7.881,1
RUN-002065,W-RUN-002065,3.149,24.35,7.18,2.301,35,0,0.015673,5.387,1
RUN-002066,W-RUN-002066,3.28,16.18,20.55,3.131,45,1,0.017288,4.446,1
RUN-002067,W-RUN-002067,3.198,18.12,6.99,1.425,75,5,0.017285,3.966,1
RUN-002068,W-RUN-002068,3.213,20.42,7.62,3.517,75,2,0.015603,4.149,1
RUN-002069,W-RUN-002069,3.186,18.52,20.33,2.889,63,1,0.015936,5.952,1
RUN-002070,W-RUN-002070,3.155,16.06,8.16,2.029,65,3,0.017237,4.222,1
RUN-002071,W-RUN-002071,3.258,21.62,15.24,2.501,34,0,0.016574,7.115,1
RUN-002072,W-RUN-002072,3.176,16.21,11.63,1.875,51,3,0.015358,7.523,1
RUN-002073,W-RUN-002073,3.229,25.91,8.79,1.92,69,1,0.014049,7.994,1
RUN-002074,W-RUN-002074,3.163,27.82,20.78,3.056,57,0,0.015845,7.747,1
RUN-002075,W-RUN-002075,3.234,21.59,18.52,2.818,61,1,0.016806,2.087,1
RUN-002076,W-RUN-002076,3.173,18.53,12.21,3.101,56,0,0.015304,5.532,1
RUN-002077,W-RUN-002077,3.228,21.84,12.37,2.604,61,4,0.015797,3.374,1
RUN-002078,W-RUN-002078,3.226,25.6,16.18,3.301,65,3,0.015688,4.322,1
RUN-002079,W-RUN-002079,3.262,26.15,17.32,2.301,55,2,0.014989,6.605,1
RUN-002080,W-RUN-002080,3.203,21.75,17.75,3.544,66,0,0.015334,3.753,1
RUN-002081,W-RUN-002081,3.226,16.37,7.73,2.724,48,1,0.015499,4.819,1
RUN-002082,W-RUN-002082,3.225,25.75,14.61,2.555,47,1,0.017334,7.476,1
RUN-002083,W-RUN-002083,3.178,21.6,15.47,2.901,70,2,0.016069,4.894,1
RUN-002084,W-RUN-002084,3.211,25.82,10.15,2.184,40,1,0.015639,4.121,1
RUN-002085,W-RUN-002085,3.257,22.48,18.93,3.328,45,3,0.016032,5.853,1
RUN-002086,W-RUN-002086,3.181,20.57,7.04,0.918,39,3,0.015695,4.43,1
RUN-002087,W-RUN-002087,3.173,20.68,19.38,2.702,68,0,0.016436,3.962,1
RUN-002088,W-RUN-002088,3.29,16.6,13.8,3.36,66,5,0.017093,10.62,1
RUN-002089,W-RUN-002089,3.22,15.68,16.1,2.789,49,1,0.016936,4.406,1
RUN-002090,W-RUN-002090,3.236,18.34,14.19,2.928,56,1,0.016246,3.051,1
RUN-002091,W-RUN-002091,3.247,26.84,12.45,1.599,69,0,0.015516,4.796,1
RUN-002092,W-RUN-002092,3.194,21.51,15.91,3.529,45,1,0.016184,4.067,1
RUN-002093,W-RUN-002093,3.173,18.58,15.84,3.094,71,2,0.016467,4.25,1
RUN-002094,W-RUN-002094,3.239,15.12,18.07,3.32,52,2,0.01691,6.786,1
RUN-002095,W-RUN-002095,3.199,24.64,13.65,1.772,41,1,0.014459,6.088,1
RUN-002096,W-RUN-002096,3.209,14.08,16.85,2.764,45,1,0.01647,6.672,1
RUN-002097,W-RUN-002097,3.233,13.7,11.9,3.074,44,2,0.014775,4.078,1
RUN-002098,W-RUN-002098,3.285,21.96,13.51,2.841,64,1,0.016399,5.812,1
RUN-002099,W-RUN-002099,3.254,23.21,6.61,2.707,65,3,0.015502,7.405,1
RUN-002100,W-RUN-002100,3.205,18.81,17.88,3.074,71,2,0.016565,6.565,1
RUN-002101,W-RUN-002101,3.192,19.24,10.77,2.487,47,2,0.016456,2.281,1
RUN-002102,W-RUN-002102,3.282,20.52,9.61,2.801,45,1,0.015032,4.284,1
RUN-002103,W-RUN-002103,3.248,22.05,15.63,3.893,61,2,0.015582,3.88,1
RUN-002104,W-RUN-002104,3.238,17.01,13.37,3.707,36,1,0.016671,3.495,1
RUN-002105,W-RUN-002105,3.211,16.18,10.39,2.901,46,3,0.01488,5.048,1
RUN-002106,W-RUN-002106,3.222,19.94,9.31,2.466,52,2,0.0149,5.313,1
RUN-002107,W-RUN-002107,3.186,18.18,16.92,2.864,45,3,0.016508,8.723,1
RUN-002108,W-RUN-002108,3.168,18.69,5.35,2.744,70,2,0.01566,5.953,1
RUN-002109,W-RUN-002109,3.235,17.7,16.76,3.103,83,0,0.016723,6.149,0
RUN-002110,W-RUN-002110,3.284,22.44,13.22,3.032,48,1,0.017207,5.322,1
RUN-002111,W-RUN-002111,3.17,25.3,18.27,3.385,37,0,0.016439,5.918,1
RUN-002112,W-RUN-002112,3.247,19.09,12.29,3.195,36,1,0.014106,6.238,1
RUN-002113,W-RUN-002113,3.323,19.9,21.63,2.624,35,1,0.016463,5.142,1
RUN-002114,W-RUN-002114,3.203,27.9,13.98,3.448,43,3,0.016139,4.385,1
RUN-002115,W-RUN-002115,3.202,17.62,7.91,2.567,55,2,0.015125,4.227,1
RUN-002116,W-RUN-002116,3.312,20.36,20.49,3.077,42,1,0.016688,4.937,1
RUN-002117,W-RUN-002117,3.229,18.07,6.61,2.044,71,4,0.015634,4.573,1
RUN-002118,W-RUN-002118,3.237,21.36,21.41,2.772,46,1,0.015726,5.999,1
RUN-002119,W-RUN-002119,3.178,19.59,10.51,2.837,51,0,0.015879,4.481,1
RUN-002120,W-RUN-002120,3.175,23.03,16.29,2.681,52,1,0.01669,7.129,1
RUN-002121,W-RUN-002121,3.199,22.01,11.4,2.833,53,1,0.016505,4.29,1
RUN-002122,W-RUN-002122,3.278,22.34,12.88,2.942,49,1,0.016625,4.034,1
RUN-002123,W-RUN-002123,3.282,17.4,11.08,2.546,58,4,0.014594,6.219,1
RUN-002124,W-RUN-002124,3.216,18.77,18.09,2.685,59,2,0.016442,4.85,1
RUN-002125,W-RUN-002125,3.246,23.76,19.02,3.461,63,2,0.016051,5.826,1
RUN-002126,W-RUN-002126,3.224,23.87,10.6,1.799,49,2,0.016868,6.329,1
RUN-002127,W-RUN-002127,3.263,19.92,16.76,3.759,47,1,0.016753,6.214,1
RUN-002128,W-RUN-002128,3.232,22.25,21.34,3.879,66,1,0.015722,1.751,1
RUN-002129,W-RUN-002129,3.164,26.48,15.56,3.695,60,0,0.017387,8.098,1
RUN-002130,W-RUN-002130,3.234,21.93,19.23,3.171,57,0,0.01614,5.45,1
RUN-002131,W-RUN-002131,3.178,22.79,7.26,1.09,69,1,0.016097,4.331,1
RUN-002132,W-RUN-002132,3.272,18.09,18.93,2.01,45,2,0.017827,3.557,1
RUN-002133,W-RUN-002133,3.167,18.28,15.23,3.242,42,3,0.015616,8.056,1
RUN-002134,W-RUN-002134,3.185,26.29,15.18,3.462,36,4,0.013767,6.757,1
RUN-002135,W-RUN-002135,3.139,17.61,17.32,2.212,52,1,0.015442,1.832,1
RUN-002136,W-RUN-002136,3.207,18.54,11.46,2.232,46,6,0.013461,4.648,1
RUN-002137,W-RUN-002137,3.231,17.67,11.33,3.532,69,1,0.016544,8.428,1
RUN-002138,W-RUN-002138,3.206,16.66,12.61,1.901,61,1,0.015996,4.353,1
RUN-002139,W-RUN-002139,3.191,17.29,14.99,2.557,63,3,0.016798,3.272,1
RUN-002140,W-RUN-002140,3.277,26.95,9.93,1.978,70,2,0.01563,6.495,1
RUN-002141,W-RUN-002141,3.222,25.54,11.62,2.293,63,1,0.014598,4.072,1
RUN-002142,W-RUN-002142,3.213,24.12,18.18,4.039,69,1,0.017069,3.495,1
RUN-002143,W-RUN-002143,3.239,17.43,16.1,3.649,54,1,0.014248,8.461,1
RUN-002144,W-RUN-002144,3.195,16.25,13.28,2.79,36,1,0.015779,4.761,1
RUN-002145,W-RUN-002145,3.291,23.11,15.75,2.603,51,2,0.015812,3.671,1
RUN-002146,W-RUN-002146,3.169,19.27,13.65,2.528,66,1,0.015342,4.175,1
RUN-002147,W-RUN-002147,3.244,21.53,16.91,3.15,39,1,0.01577,4.393,1
RUN-002148,W-RUN-002148,3.188,24.78,9.59,2.224,27,2,0.016653,5.354,1
RUN-002149,W-RUN-002149,3.184,18.48,18.91,3.291,41,3,0.016167,3.654,1
RUN-002150,W-RUN-002150,3.187,24.06,10.03,2.036,55,1,0.014931,5.163,1
RUN-002151,W-RUN-002151,3.267,15.96,19.35,3.882,67,1,0.015533,4.328,1
RUN-002152,W-RUN-002152,3.265,18.91,16.53,1.898,50,2,0.016524,2.69,1
RUN-002153,W-RUN-002153,3.212,24.77,11.43,3.707,55,2,0.015142,4.9,1
RUN-002154,W-RUN-002154,3.293,17.85,11.69,2.251,59,3,0.014442,4.321,1
RUN-002155,W-RUN-002155,3.189,20.2,16.16,3.291,64,3,0.017266,5.979,1
RUN-002156,W-RUN-002156,3.282,17.87,7.02,2.689,57,2,0.016919,7.669,1
RUN-002157,W-RUN-002157,3.201,15.09,18.19,3.574,69,1,0.017643,5.288,1
RUN-002158,W-RUN-002158,3.184,19.27,10.84,2.456,54,2,0.016426,7.182,1
RUN-002159,W-RUN-002159,3.214,20.26,11.35,3.779,63,5,0.015283,5.414,1
RUN-002160,W-RUN-002160,3.188,21.14,13.25,2.802,55,1,0.014558,3.851,1
RUN-002161,W-RUN-002161,3.241,20.98,3.81,2.207,70,3,0.015479,6.092,1
RUN-002162,W-RUN-002162,3.215,23.34,14.02,1.968,40,1,0.016003,7.084,1
RUN-002163,W-RUN-002163,3.193,24.41,12.26,2.533,47,2,0.016976,3.253,1
RUN-002164,W-RUN-002164,3.228,27.5,15.24,2.934,63,4,0.015791,5.672,1
RUN-002165,W-RUN-002165,3.145,21.62,12.64,2.066,37,2,0.016552,6.389,1
RUN-002166,W-RUN-002166,3.195,19.42,13.1,3.664,59,1,0.016987,3.392,1
RUN-002167,W-RUN-002167,3.204,29.37,9.95,2.729,64,1,0.015087,3.729,1
RUN-002168,W-RUN-002168,3.182,16.35,20.14,3.146,48,3,0.01554,8.006,1
RUN-002169,W-RUN-002169,3.258,19.61,11.89,1.887,45,4,0.015208,6.523,1
RUN-002170,W-RUN-002170,3.167,22.43,15.7,3.573,56,2,0.017546,5.943,1
RUN-002171,W-RUN-002171,3.154,21.67,14.94,2.196,49,2,0.015103,5.845,1
RUN-002172,W-RUN-002172,3.289,27.23,15.3,3.038,50,0,0.017183,4.255,1
RUN-002173,W-RUN-002173,3.233,19.85,22.63,4.525,65,2,0.01588,5.615,1
RUN-002174,W-RUN-002174,3.183,16.76,18.6,3.013,53,0,0.016594,5.459,1
RUN-002175,W-RUN-002175,3.172,20.09,11.96,3.041,41,3,0.016895,7.056,1
RUN-002176,W-RUN-002176,3.203,19.19,14.08,2.715,50,1,0.015469,3.177,1
RUN-002177,W-RUN-002177,3.239,26.88,15.9,2.095,49,3,0.015778,6.149,1
RUN-002178,W-RUN-002178,3.24,18.37,20.77,2.941,70,2,0.015299,3.567,1
RUN-002179,W-RUN-002179,3.161,17.45,14.2,1.904,46,5,0.015591,5.134,1
RUN-002180,W-RUN-002180,3.205,21.52,16.48,3.141,44,1,0.016942,7.824,1
RUN-002181,W-RUN-002181,3.203,24.36,8.22,3.348,40,1,0.014097,4.735,1
RUN-002182,W-RUN-002182,3.205,19.97,14.74,4.106,79,2,0.015548,7.0,1
RUN-002183,W-RUN-002183,3.284,20.39,14.01,3.474,71,1,0.016974,4.119,1
RUN-002184,W-RUN-002184,3.232,21.73,8.52,2.109,49,2,0.016087,5.664,1
RUN-002185,W-RUN-002185,3.164,24.97,12.08,2.728,37,1,0.016414,0.421,1
RUN-002186,W-RUN-002186,3.203,22.47,16.64,2.048,45,2,0.01592,5.981,1
