run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts
RUN-001766,train,H-FAB,CMP-02,RCP-B,P114,M1,Cu,W-RUN-001766,LOT-0709,LOT-S4693,2025-07-09T13:19:05,2025-07-09T13:20:14,IC1000,Kinik-3.5,Cu-acidic,3.804,127.6,1.86,66,914,989.6,300,11.2282,12.0324,0.8041,7.162,24.912,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001767,train,H-FAB,CMP-02,RCP-C,P149,M1,Cu,W-RUN-001767,LOT-0709,LOT-S4693,2025-07-09T13:30:14,2025-07-09T13:32:04,IC1000,Kinik-3.5,Cu-acidic,3.772,107.7,1.946,67,915,956.0,300,6.7652,7.2194,0.4543,6.715,21.272,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001768,train,H-FAB,CMP-02,RCP-B,P105,M1,Cu,W-RUN-001768,LOT-0709,LOT-S4693,2025-07-09T13:40:04,2025-07-09T13:41:31,IC1000,Kinik-3.5,Cu-acidic,3.592,128.7,2.025,68,916,962.4,300,9.2419,9.6259,0.384,4.155,17.849,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001769,train,H-FAB,CMP-02,RCP-B,P124,M1,Cu,W-RUN-001769,LOT-0709,LOT-S4693,2025-07-09T13:50:31,2025-07-09T13:51:48,IC1000,Kinik-3.5,Cu-acidic,3.559,111.1,1.521,69,917,1008.3,300,19.3341,20.0,0.6659,3.444,14.968,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001770,train,H-FAB,CMP-02,RCP-A,P110,STI,STI_Oxide,W-RUN-001770,LOT-0709,LOT-S4693,2025-07-09T13:59:48,2025-07-09T14:00:55,IC1000,Kinik-3.5,Oxide-alkaline,10.996,82.6,0.192,70,918,1063.6,800,6.2275,3.0,3.2275,51.827,22.34,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001771,train,H-FAB,CMP-02,RCP-C,P130,M1,Cu,W-RUN-001771,LOT-0709,LOT-S4693,2025-07-09T14:06:55,2025-07-09T14:08:02,IC1000,Kinik-3.5,Cu-acidic,3.755,128.4,1.902,71,919,991.6,300,18.8129,20.0,1.1871,6.31,19.134,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001772,train,H-FAB,CMP-02,RCP-B,P121,M1,Cu,W-RUN-001772,LOT-0709,LOT-S4693,2025-07-09T14:19:02,2025-07-09T14:20:28,IC1000,Kinik-3.5,Cu-acidic,3.946,130.7,2.056,72,920,920.3,300,8.7899,9.6259,0.836,9.511,17.209,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001773,train,H-FAB,CMP-02,RCP-C,P125,M1,Cu,W-RUN-001773,LOT-0709,LOT-S4693,2025-07-09T14:27:28,2025-07-09T14:28:50,IC1000,Kinik-3.5,Cu-acidic,3.863,89.4,1.802,73,921,980.2,300,8.8908,9.6259,0.7351,8.269,15.421,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001774,train,H-FAB,CMP-02,RCP-C,P105,M1,Cu,W-RUN-001774,LOT-0709,LOT-S4693,2025-07-09T14:34:50,2025-07-09T14:36:14,IC1000,Kinik-3.5,Cu-acidic,3.758,116.7,1.919,74,922,948.6,300,9.0192,9.6259,0.6067,6.726,13.682,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001775,train,H-FAB,CMP-02,RCP-C,P125,M1,Cu,W-RUN-001775,LOT-0709,LOT-S4693,2025-07-09T14:43:14,2025-07-09T14:44:38,IC1000,Kinik-3.5,Cu-acidic,3.509,102.7,1.866,75,923,976.9,300,9.3262,9.6259,0.2997,3.214,11.588,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001776,train,H-FAB,CMP-02,RCP-B,P144,M1,Cu,W-RUN-001776,LOT-0709,LOT-S4693,2025-07-09T14:54:38,2025-07-09T14:55:52,IC1000,Kinik-3.5,Cu-acidic,4.091,105.9,2.011,76,924,930.5,300,14.3325,16.0432,1.7107,11.936,11.658,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001777,train,H-FAB,CMP-02,RCP-C,P111,M1,Cu,W-RUN-001777,LOT-0709,LOT-S4693,2025-07-09T15:03:52,2025-07-09T15:05:19,IC1000,Kinik-3.5,Cu-acidic,3.798,119.4,1.773,77,925,917.4,300,8.9613,9.6259,0.6646,7.416,10.81,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001778,train,H-FAB,CMP-02,RCP-C,P118,M1,Cu,W-RUN-001778,LOT-0709,LOT-S4693,2025-07-09T15:15:19,2025-07-09T15:16:32,IC1000,Kinik-3.5,Cu-acidic,3.799,102.9,1.876,78,926,967.8,300,11.1968,12.0324,0.8356,7.463,10.14,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001779,train,H-FAB,CMP-02,RCP-C,P110,M1,Cu,W-RUN-001779,LOT-0709,LOT-S4693,2025-07-09T15:26:32,2025-07-09T15:27:45,IC1000,Kinik-3.5,Cu-acidic,3.762,128.4,2.143,79,927,960.5,300,11.2516,12.0324,0.7808,6.939,9.5,0,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001780,train,H-FAB,CMP-02,RCP-C,P118,M1,Cu,W-RUN-001780,LOT-0709,LOT-S4693,2025-07-09T15:36:45,2025-07-09T15:37:55,IC1000,Kinik-3.5,Cu-acidic,3.953,111.6,2.156,80,928,964.1,300,18.2528,20.0,1.7472,9.572,9.514,0,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001781,train,H-FAB,CMP-02,RCP-A,P145,M1,Cu,W-RUN-001781,LOT-0709,LOT-S4693,2025-07-09T15:48:55,2025-07-09T15:50:08,IC1000,Kinik-3.5,Cu-acidic,3.557,116.9,1.986,81,929,918.9,300,9.2499,9.6259,0.376,4.065,8.424,0,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001782,train,H-FAB,CMP-02,RCP-C,P104,M1,Cu,W-RUN-001782,LOT-0709,LOT-S4693,2025-07-09T15:58:08,2025-07-09T15:59:20,IC1000,Kinik-3.5,Cu-acidic,3.448,135.6,1.731,82,930,889.2,300,9.3828,9.6259,0.2431,2.591,7.258,0,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001783,train,H-FAB,CMP-02,RCP-A,P145,STI,STI_Oxide,W-RUN-001783,LOT-0709,LOT-S4693,2025-07-09T16:06:20,2025-07-09T16:07:34,IC1000,Kinik-3.5,Oxide-alkaline,10.713,76.0,0.294,83,931,1061.9,800,7.6876,3.0,4.6876,60.976,18.001,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001784,train,H-FAB,CMP-02,RCP-B,P101,STI,STI_Oxide,W-RUN-001784,LOT-0709,LOT-S4693,2025-07-09T16:19:34,2025-07-09T16:20:52,IC1000,Kinik-3.5,Oxide-alkaline,10.938,70.7,0.228,84,932,1049.4,800,4.8901,3.0,1.8901,38.651,22.131,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001785,train,H-FAB,CMP-02,RCP-A,P106,STI,STI_Oxide,W-RUN-001785,LOT-0709,LOT-S4693,2025-07-09T16:29:52,2025-07-09T16:31:03,IC1000,Kinik-3.5,Oxide-alkaline,10.756,66.9,0.22,85,933,1062.5,800,4.6629,3.0,1.6629,35.663,24.838,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001786,train,H-FAB,CMP-02,RCP-C,P112,STI,STI_Oxide,W-RUN-001786,LOT-0709,LOT-S4693,2025-07-09T16:43:03,2025-07-09T16:44:20,IC1000,Kinik-3.5,Oxide-alkaline,10.86,76.1,0.204,86,934,1034.1,800,4.7904,3.0,1.7904,37.375,27.345,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001787,train,H-FAB,CMP-02,RCP-A,P139,M1,Cu,W-RUN-001787,LOT-0709,LOT-S4693,2025-07-09T16:51:20,2025-07-09T16:52:26,IC1000,Kinik-3.5,Cu-acidic,3.719,116.5,1.969,87,935,955.1,300,15.0564,16.0432,0.9868,6.554,23.187,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001788,train,H-FAB,CMP-02,RCP-B,P135,M1,Cu,W-RUN-001788,LOT-0709,LOT-S4693,2025-07-09T17:03:26,2025-07-09T17:04:42,IC1000,Kinik-3.5,Cu-acidic,3.592,134.0,2.052,88,936,938.9,300,19.1414,20.0,0.8586,4.486,19.447,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001789,train,H-FAB,CMP-02,RCP-C,P148,STI,STI_Oxide,W-RUN-001789,LOT-0709,LOT-S4693,2025-07-09T17:12:42,2025-07-09T17:13:50,IC1000,Kinik-3.5,Oxide-alkaline,10.789,62.0,0.224,89,937,1024.0,800,4.6982,3.0,1.6982,36.146,22.787,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001790,train,H-FAB,CMP-02,RCP-C,P143,M1,Cu,W-RUN-001790,LOT-0709,LOT-S4693,2025-07-09T17:23:50,2025-07-09T17:25:32,IC1000,Kinik-3.5,Cu-acidic,3.673,108.0,1.787,90,938,921.3,300,6.812,7.2194,0.4075,5.982,19.426,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001791,train,H-FAB,CMP-02,RCP-B,P104,M1,Cu,W-RUN-001791,LOT-0709,LOT-S4693,2025-07-09T17:35:32,2025-07-09T17:36:49,IC1000,Kinik-3.5,Cu-acidic,3.648,114.2,2.24,91,939,975.8,300,15.184,16.0432,0.8592,5.658,16.672,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001792,train,H-FAB,CMP-02,RCP-C,P123,M1,Cu,W-RUN-001792,LOT-0709,LOT-S4693,2025-07-09T17:45:49,2025-07-09T17:46:54,IC1000,Kinik-3.5,Cu-acidic,3.977,124.7,1.984,92,940,1003.5,300,18.1254,20.0,1.8746,10.343,15.406,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001793,train,H-FAB,CMP-02,RCP-C,P100,M1,Cu,W-RUN-001793,LOT-0709,LOT-S4693,2025-07-09T17:54:54,2025-07-09T17:56:04,IC1000,Kinik-3.5,Cu-acidic,3.725,122.3,2.061,93,941,928.7,300,15.0169,16.0432,1.0263,6.834,13.692,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001794,train,H-FAB,CMP-02,RCP-B,P128,M1,Cu,W-RUN-001794,LOT-0709,LOT-S4693,2025-07-09T18:07:04,2025-07-09T18:08:17,IC1000,Kinik-3.5,Cu-acidic,3.534,121.1,2.166,94,942,931.6,300,9.2446,9.6259,0.3813,4.125,11.778,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001795,train,H-FAB,CMP-02,RCP-C,P125,STI,STI_Oxide,W-RUN-001795,LOT-0709,LOT-S4693,2025-07-09T18:15:17,2025-07-09T18:16:22,IC1000,Kinik-3.5,Oxide-alkaline,10.604,69.3,0.16,95,943,1034.4,800,5.5762,3.0,2.5762,46.2,18.663,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001796,train,H-FAB,CMP-02,RCP-C,P110,STI,STI_Oxide,W-RUN-001796,LOT-0709,LOT-S4693,2025-07-09T18:26:22,2025-07-09T18:27:37,IC1000,Kinik-3.5,Oxide-alkaline,10.377,65.8,0.203,96,944,1033.9,800,4.1787,3.0,1.1787,28.207,20.572,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001797,train,H-FAB,CMP-02,RCP-B,P127,M1,Cu,W-RUN-001797,LOT-0709,LOT-S4693,2025-07-09T18:36:37,2025-07-09T18:37:56,IC1000,Kinik-3.5,Cu-acidic,3.555,126.2,1.705,97,945,956.8,300,15.3502,16.0432,0.693,4.515,17.36,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001798,train,H-FAB,CMP-02,RCP-A,P125,M1,Cu,W-RUN-001798,LOT-0709,LOT-S4693,2025-07-09T18:47:56,2025-07-09T18:49:24,IC1000,Kinik-3.5,Cu-acidic,3.539,127.6,2.213,98,946,962.0,300,9.2274,9.6259,0.3985,4.318,14.752,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001799,train,H-FAB,CMP-02,RCP-C,P140,M1,Cu,W-RUN-001799,LOT-0709,LOT-S4693,2025-07-09T18:57:24,2025-07-09T18:58:31,IC1000,Kinik-3.5,Cu-acidic,3.476,122.5,2.33,99,947,929.3,300,15.5038,16.0432,0.5394,3.479,12.497,1,0,1.0594,3.428,2025-07-09T01:30:58
RUN-001800,train,H-FAB,CMP-01,RCP-B,P135,M1,Cu,W-RUN-001800,LOT-0716,LOT-S9320,2025-07-16T17:02:16,2025-07-16T17:03:35,IC1000,3M-Std,Cu-acidic,3.914,102.4,2.0,100,969,956.2,300,8.7587,9.9224,1.1637,13.287,22.168,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001801,train,H-FAB,CMP-01,RCP-C,P101,M1,Cu,W-RUN-001801,LOT-0716,LOT-S9320,2025-07-16T17:12:35,2025-07-16T17:13:46,IC1000,3M-Std,Cu-acidic,3.435,146.0,2.102,101,970,966.1,300,12.463,13.2299,0.7669,6.153,18.965,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001802,train,H-FAB,CMP-01,RCP-B,P109,STI,STI_Oxide,W-RUN-001802,LOT-0716,LOT-S9320,2025-07-16T17:20:46,2025-07-16T17:21:51,IC1000,3M-Std,Oxide-alkaline,10.48,58.9,0.27,102,971,1069.5,800,5.3737,3.0,2.3737,44.173,24.006,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001803,train,H-FAB,CMP-01,RCP-B,P108,M1,Cu,W-RUN-001803,LOT-0716,LOT-S9320,2025-07-16T17:29:51,2025-07-16T17:31:04,IC1000,3M-Std,Cu-acidic,3.358,119.8,1.77,103,972,975.6,300,15.7279,16.5373,0.8094,5.146,20.234,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001804,train,H-FAB,CMP-01,RCP-B,P148,STI,STI_Oxide,W-RUN-001804,LOT-0716,LOT-S9320,2025-07-16T17:43:04,2025-07-16T17:44:14,IC1000,3M-Std,Oxide-alkaline,10.605,74.1,0.252,104,973,1038.3,800,7.4173,3.0,4.4173,59.554,28.098,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001805,train,H-FAB,CMP-01,RCP-C,P147,STI,STI_Oxide,W-RUN-001805,LOT-0716,LOT-S9320,2025-07-16T17:53:14,2025-07-16T17:54:25,IC1000,3M-Std,Oxide-alkaline,10.172,58.5,0.154,105,974,1037.1,800,5.2204,3.0,2.2204,42.533,30.985,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001806,train,H-FAB,CMP-01,RCP-A,P133,M1,Cu,W-RUN-001806,LOT-0716,LOT-S9320,2025-07-16T18:03:25,2025-07-16T18:04:35,IC1000,3M-Std,Cu-acidic,3.777,130.6,2.074,106,975,950.9,300,11.8832,13.2299,1.3466,11.332,27.055,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001807,train,H-FAB,CMP-01,RCP-C,P140,M1,Cu,W-RUN-001807,LOT-0716,LOT-S9320,2025-07-16T18:12:35,2025-07-16T18:13:45,IC1000,3M-Std,Cu-acidic,3.591,118.7,1.859,107,976,937.7,300,19.0399,20.0,0.9601,5.043,22.652,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001808,train,H-FAB,CMP-01,RCP-B,P149,M1,Cu,W-RUN-001808,LOT-0716,LOT-S9320,2025-07-16T18:24:45,2025-07-16T18:25:57,IC1000,3M-Std,Cu-acidic,3.382,143.8,2.446,108,977,936.8,300,11.7418,12.403,0.6612,5.631,19.248,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001809,train,H-FAB,CMP-01,RCP-B,P107,M1,Cu,W-RUN-001809,LOT-0716,LOT-S9320,2025-07-16T18:39:57,2025-07-16T18:41:14,IC1000,3M-Std,Cu-acidic,3.404,116.2,2.289,109,978,951.9,300,15.6062,16.5373,0.9311,5.966,16.592,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001810,train,H-FAB,CMP-01,RCP-B,P115,STI,STI_Oxide,W-RUN-001810,LOT-0716,LOT-S9320,2025-07-16T18:55:14,2025-07-16T18:56:24,IC1000,3M-Std,Oxide-alkaline,10.577,72.3,0.155,110,979,1042.9,800,5.511,3.0,2.511,45.563,22.386,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001811,train,H-FAB,CMP-01,RCP-C,P144,M1,Cu,W-RUN-001811,LOT-0716,LOT-S9320,2025-07-16T19:08:24,2025-07-16T19:09:34,IC1000,3M-Std,Cu-acidic,3.858,122.4,2.109,111,980,929.6,300,10.9984,12.403,1.4046,12.771,20.463,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001812,train,H-FAB,CMP-01,RCP-C,P144,STI,STI_Oxide,W-RUN-001812,LOT-0716,LOT-S9320,2025-07-16T19:18:34,2025-07-16T19:19:45,IC1000,3M-Std,Oxide-alkaline,10.42,71.3,0.258,112,981,1032.6,800,5.2652,3.0,2.2652,43.022,24.975,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001813,train,H-FAB,CMP-01,RCP-C,P116,STI,STI_Oxide,W-RUN-001813,LOT-0716,LOT-S9320,2025-07-16T19:30:45,2025-07-16T19:31:55,IC1000,3M-Std,Oxide-alkaline,10.759,82.1,0.307,113,982,1009.1,800,7.7141,3.0,4.7141,61.11,32.202,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001814,train,H-FAB,CMP-01,RCP-B,P118,M1,Cu,W-RUN-001814,LOT-0716,LOT-S9320,2025-07-16T19:42:55,2025-07-16T19:44:38,IC1000,3M-Std,Cu-acidic,3.878,115.1,1.732,114,983,928.4,300,6.5752,7.4418,0.8666,13.179,28.397,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001815,train,H-FAB,CMP-01,RCP-A,P140,M1,Cu,W-RUN-001815,LOT-0716,LOT-S9320,2025-07-16T19:54:38,2025-07-16T19:55:57,IC1000,3M-Std,Cu-acidic,3.787,136.4,1.839,115,984,988.2,300,11.0957,12.403,1.3073,11.782,25.074,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001816,train,H-FAB,CMP-01,RCP-A,P108,STI,STI_Oxide,W-RUN-001816,LOT-0716,LOT-S9320,2025-07-16T20:06:57,2025-07-16T20:08:07,IC1000,3M-Std,Oxide-alkaline,10.876,72.4,0.249,116,985,1067.4,800,4.768,3.0,1.768,37.081,27.476,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001817,train,H-FAB,CMP-01,RCP-B,P143,M1,Cu,W-RUN-001817,LOT-0716,LOT-S9320,2025-07-16T20:18:07,2025-07-16T20:19:50,IC1000,3M-Std,Cu-acidic,3.488,107.9,1.763,117,986,911.8,300,6.9291,7.4418,0.5127,7.4,23.461,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001818,train,H-FAB,CMP-01,RCP-A,P129,M1,Cu,W-RUN-001818,LOT-0716,LOT-S9320,2025-07-16T20:30:50,2025-07-16T20:31:57,IC1000,3M-Std,Cu-acidic,3.666,128.3,1.92,118,987,893.1,300,15.0295,16.5373,1.5079,10.033,20.775,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001819,train,H-FAB,CMP-01,RCP-A,P126,M1,Cu,W-RUN-001819,LOT-0716,LOT-S9320,2025-07-16T20:44:57,2025-07-16T20:46:08,IC1000,3M-Std,Cu-acidic,3.552,103.8,1.97,119,988,932.1,300,15.2588,16.5373,1.2786,8.379,18.296,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001820,train,H-FAB,CMP-01,RCP-A,P119,STI,STI_Oxide,W-RUN-001820,LOT-0716,LOT-S9320,2025-07-16T20:55:08,2025-07-16T20:56:15,IC1000,3M-Std,Oxide-alkaline,10.558,66.0,0.23,120,989,1098.5,800,7.2869,3.0,4.2869,58.83,26.403,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001821,train,H-FAB,CMP-01,RCP-A,P136,STI,STI_Oxide,W-RUN-001821,LOT-0716,LOT-S9320,2025-07-16T21:07:15,2025-07-16T21:08:32,IC1000,3M-Std,Oxide-alkaline,10.404,76.6,0.207,121,990,1049.9,800,5.2268,3.0,2.2268,42.603,29.643,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001822,train,H-FAB,CMP-01,RCP-B,P133,STI,STI_Oxide,W-RUN-001822,LOT-0716,LOT-S9320,2025-07-16T21:19:32,2025-07-16T21:20:42,IC1000,3M-Std,Oxide-alkaline,10.528,73.6,0.176,122,991,1061.8,800,9.0275,3.0,6.0275,66.768,37.068,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001823,train,H-FAB,CMP-01,RCP-B,P133,STI,STI_Oxide,W-RUN-001823,LOT-0716,LOT-S9320,2025-07-16T21:29:42,2025-07-16T21:31:00,IC1000,3M-Std,Oxide-alkaline,10.681,57.5,0.213,123,992,1089.5,800,7.5327,3.0,4.5327,60.174,41.689,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001824,train,H-FAB,CMP-01,RCP-C,P145,STI,STI_Oxide,W-RUN-001824,LOT-0716,LOT-S9320,2025-07-16T21:42:00,2025-07-16T21:43:25,IC1000,3M-Std,Oxide-alkaline,10.686,72.5,0.261,124,993,1026.1,800,3.3926,3.0,0.3926,11.573,35.666,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001825,train,H-FAB,CMP-01,RCP-B,P107,M1,Cu,W-RUN-001825,LOT-0716,LOT-S9320,2025-07-16T21:54:25,2025-07-16T21:55:40,IC1000,3M-Std,Cu-acidic,3.549,117.1,1.726,125,994,1011.2,300,12.1898,13.2299,1.0401,8.532,30.239,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001826,train,H-FAB,CMP-01,RCP-C,P143,M1,Cu,W-RUN-001826,LOT-0716,LOT-S9320,2025-07-16T22:05:40,2025-07-16T22:06:49,IC1000,3M-Std,Cu-acidic,3.614,125.5,1.922,126,995,918.1,300,11.3246,12.403,1.0784,9.522,26.096,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001827,train,H-FAB,CMP-01,RCP-B,P127,STI,STI_Oxide,W-RUN-001827,LOT-0716,LOT-S9320,2025-07-16T22:16:49,2025-07-16T22:18:10,IC1000,3M-Std,Oxide-alkaline,10.568,69.3,0.142,127,996,1045.4,800,3.2811,3.0,0.2811,8.568,22.59,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001828,train,H-FAB,CMP-01,RCP-B,P102,STI,STI_Oxide,W-RUN-001828,LOT-0716,LOT-S9320,2025-07-16T22:30:10,2025-07-16T22:31:22,IC1000,3M-Std,Oxide-alkaline,10.454,66.7,0.202,128,997,1072.3,800,4.234,3.0,1.234,29.146,23.901,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001829,train,H-FAB,CMP-01,RCP-B,P135,STI,STI_Oxide,W-RUN-001829,LOT-0716,LOT-S9320,2025-07-16T22:44:22,2025-07-16T22:45:27,IC1000,3M-Std,Oxide-alkaline,10.729,67.8,0.183,129,998,1046.4,800,9.5211,3.0,6.5211,68.491,32.819,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001830,train,H-FAB,CMP-01,RCP-A,P136,M1,Cu,W-RUN-001830,LOT-0716,LOT-S9320,2025-07-16T22:52:27,2025-07-16T22:53:45,IC1000,3M-Std,Cu-acidic,3.73,141.5,2.097,130,999,987.5,300,11.1336,12.403,1.2694,11.402,28.536,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001831,train,H-FAB,CMP-01,RCP-C,P103,M1,Cu,W-RUN-001831,LOT-0716,LOT-S9320,2025-07-16T23:03:45,2025-07-16T23:05:04,IC1000,3M-Std,Cu-acidic,3.248,117.0,1.766,131,1000,962.4,300,15.8245,16.5373,0.7129,4.505,23.73,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001832,train,H-FAB,CMP-01,RCP-C,P106,STI,STI_Oxide,W-RUN-001832,LOT-0716,LOT-S9320,2025-07-16T23:17:04,2025-07-16T23:18:23,IC1000,3M-Std,Oxide-alkaline,10.48,63.2,0.212,132,1001,1036.1,800,5.6819,3.0,2.6819,47.201,28.424,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001833,train,H-FAB,CMP-01,RCP-A,P148,STI,STI_Oxide,W-RUN-001833,LOT-0716,LOT-S9320,2025-07-16T23:24:23,2025-07-16T23:25:35,IC1000,3M-Std,Oxide-alkaline,10.259,73.3,0.214,133,1002,1093.3,800,6.6498,3.0,3.6498,54.886,33.716,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001834,train,H-FAB,CMP-01,RCP-A,P145,M1,Cu,W-RUN-001834,LOT-0716,LOT-S9320,2025-07-16T23:38:35,2025-07-16T23:40:01,IC1000,3M-Std,Cu-acidic,4.071,115.9,2.199,134,1003,992.7,300,8.48,9.9224,1.4424,17.01,30.375,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001835,train,H-FAB,CMP-01,RCP-C,P129,STI,STI_Oxide,W-RUN-001835,LOT-0716,LOT-S9320,2025-07-16T23:46:01,2025-07-16T23:47:17,IC1000,3M-Std,Oxide-alkaline,10.014,70.4,0.204,135,1004,1057.7,800,4.6085,3.0,1.6085,34.902,31.28,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001836,train,H-FAB,CMP-01,RCP-A,P134,STI,STI_Oxide,W-RUN-001836,LOT-0716,LOT-S9320,2025-07-16T23:56:17,2025-07-16T23:57:52,IC1000,3M-Std,Oxide-alkaline,10.615,51.7,0.168,136,1005,1067.3,800,3.3157,3.0,0.3157,9.522,26.929,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001837,train,H-FAB,CMP-01,RCP-A,P126,M1,Cu,W-RUN-001837,LOT-0717,LOT-S9320,2025-07-17T00:05:52,2025-07-17T00:07:03,IC1000,3M-Std,Cu-acidic,3.515,115.1,2.055,137,1006,948.1,300,15.252,16.5373,1.2853,8.427,23.228,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001838,train,H-FAB,CMP-01,RCP-C,P140,STI,STI_Oxide,W-RUN-001838,LOT-0717,LOT-S9320,2025-07-17T00:21:03,2025-07-17T00:22:35,IC1000,3M-Std,Oxide-alkaline,10.603,77.1,0.241,138,1007,1065.4,800,3.3034,3.0,0.3034,9.184,20.419,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001839,train,H-FAB,CMP-01,RCP-A,P116,STI,STI_Oxide,W-RUN-001839,LOT-0717,LOT-S9320,2025-07-17T00:37:35,2025-07-17T00:38:47,IC1000,3M-Std,Oxide-alkaline,10.743,73.3,0.118,139,1008,1048.4,800,9.5279,3.0,6.5279,68.514,30.038,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001840,train,H-FAB,CMP-01,RCP-A,P143,M1,Cu,W-RUN-001840,LOT-0717,LOT-S9320,2025-07-17T00:46:47,2025-07-17T00:48:04,IC1000,3M-Std,Cu-acidic,3.717,112.1,2.127,140,1009,978.0,300,18.5363,20.0,1.4637,7.896,25.61,1,0,1.0594,3.195,2025-07-07T15:13:35
RUN-001841,train,H-FAB,CMP-01,RCP-C,P149,M1,Cu,W-RUN-001841,LOT-0717,LOT-S9320,2025-07-17T00:58:04,2025-07-17T00:59:23,IC1000,3M-Std,Cu-acidic,3.2,121.8,2.081,141,1010,907.0,300,11.9069,12.403,0.4961,4.166,21.321,1,0,1.0594,3.195,2025-07-07T15:13:35
