run_id,tool_id,layer_id,recipe_id,pad_age_bin,pattern_density_bin,slurry_lot,slurry_pH_bin
RUN-001881,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001882,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7727,acidic
RUN-001883,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7727,alkaline
RUN-001884,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7727,acidic
RUN-001885,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7727,acidic
RUN-001886,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001887,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7727,acidic
RUN-001888,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7727,alkaline
RUN-001889,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001890,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7727,alkaline
RUN-001891,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7727,alkaline
RUN-001892,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001893,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7727,acidic
RUN-001894,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7727,alkaline
RUN-001895,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7727,acidic
RUN-001896,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7727,acidic
RUN-001897,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7727,alkaline
RUN-001898,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001899,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7727,acidic
RUN-001900,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001901,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7727,acidic
RUN-001902,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7727,acidic
RUN-001903,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7727,acidic
RUN-001904,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7727,acidic
RUN-001905,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7727,acidic
RUN-001906,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7727,acidic
RUN-001907,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7727,alkaline
RUN-001908,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7727,alkaline
RUN-001909,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7727,acidic
RUN-001910,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-001911,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-001912,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-001913,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001914,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-001915,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-001916,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-001917,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-001918,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-001919,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001920,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001921,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001922,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001923,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001924,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001925,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001926,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001927,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001928,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001929,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001930,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001931,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001932,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001933,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001934,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001935,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001936,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001937,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001938,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001939,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001940,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001941,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001942,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001943,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001944,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001945,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001946,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001947,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001948,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001949,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001950,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001951,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001952,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001953,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001954,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001955,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001956,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001957,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001958,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001959,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-001960,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001961,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001962,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001963,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001964,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001965,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001966,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001967,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001968,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001969,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001970,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001971,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001972,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-001973,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-001974,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-001975,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001976,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001977,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-001978,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001979,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-001980,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001981,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-001982,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-001983,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001984,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-001985,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-001986,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-001987,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-001988,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001989,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-001990,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-001991,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-001992,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-001993,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001994,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-001995,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-001996,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-001997,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-001998,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-001999,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002000,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002001,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002002,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002003,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002004,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002005,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002006,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002007,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002008,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002009,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002010,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002011,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002012,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002013,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002014,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002015,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002016,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002017,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002018,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002019,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002020,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002021,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002022,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002023,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002024,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002025,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002026,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002027,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002028,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002029,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002030,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002031,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002032,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002033,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002034,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002035,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002036,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002037,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002038,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002039,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002040,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002041,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002042,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002043,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002044,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002045,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002046,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002047,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002048,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002049,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002050,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002051,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002052,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002053,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002054,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002055,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002056,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002057,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002058,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002059,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002060,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002061,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002062,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002063,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002064,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002065,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002066,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002067,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002068,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002069,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002070,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002071,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002072,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002073,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002074,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002075,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002076,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002077,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002078,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002079,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002080,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002081,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002082,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002083,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002084,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002085,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002086,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002087,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002088,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002089,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002090,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002091,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002092,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002093,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002094,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002095,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002096,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002097,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002098,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002099,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002100,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002101,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002102,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002103,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002104,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002105,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002106,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002107,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002108,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002109,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002110,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002111,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002112,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002113,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002114,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002115,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002116,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002117,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002118,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002119,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002120,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002121,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002122,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002123,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002124,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002125,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002126,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002127,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002128,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002129,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002130,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002131,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002132,CMP-02,M1,RCP-A,pad_mid,low,LOT-S7727,acidic
RUN-002133,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002134,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002135,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002136,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002137,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002138,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S7727,alkaline
RUN-002139,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002140,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002141,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002142,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002143,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002144,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002145,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002146,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002147,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002148,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002149,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002150,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002151,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S7727,acidic
RUN-002152,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002153,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002154,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002155,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002156,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S7727,alkaline
RUN-002157,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S7727,acidic
RUN-002158,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S7727,alkaline
RUN-002159,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S7727,acidic
RUN-002160,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002161,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002162,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002163,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002164,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002165,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002166,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002167,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002168,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002169,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002170,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002171,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002172,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002173,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002174,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002175,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002176,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002177,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002178,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002179,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002180,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002181,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002182,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002183,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S3042,alkaline
RUN-002184,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002185,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002186,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002187,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002188,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002189,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S3042,alkaline
RUN-002190,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002191,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002192,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002193,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002194,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S3042,alkaline
RUN-002195,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002196,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002197,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002198,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
RUN-002199,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S3042,acidic
RUN-002200,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S3042,acidic
RUN-002201,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S3042,acidic
