run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,endpoint_time_s,actual_polish_time_s,overpolish_s,endpoint_class,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts,scaler_group_key,channel_stats_version
RUN-001925,train,H-FAB,CMP-01,RCP-A,P122,M1,Cu,W-RUN-001925,LOT-0717,LOT-S3042,2025-07-17T05:05:47,2025-07-17T05:07:00,IC1000,3M-Std,Cu-acidic,3.484,125.0,2.113,165,1034,895.2,300,60,73,13,over,12.1518,13.4956,1.3438,11.059,26.111,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001926,train,H-FAB,CMP-01,RCP-B,P114,STI,STI_Oxide,W-RUN-001926,LOT-0717,LOT-S3042,2025-07-17T05:16:00,2025-07-17T05:17:26,IC1000,3M-Std,Oxide-alkaline,10.19,70.5,0.171,166,1035,1033.2,800,77,86,9,over,3.0,3.0,0.0,0.0,20.889,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001927,train,H-FAB,CMP-01,RCP-B,P144,STI,STI_Oxide,W-RUN-001927,LOT-0717,LOT-S3042,2025-07-17T05:31:26,2025-07-17T05:32:39,IC1000,3M-Std,Oxide-alkaline,10.392,75.1,0.199,167,1036,1049.7,800,60,73,13,over,4.1102,3.0,1.1102,27.011,22.113,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001928,train,H-FAB,CMP-01,RCP-B,P117,M1,Cu,W-RUN-001928,LOT-0717,LOT-S3042,2025-07-17T05:44:39,2025-07-17T05:45:58,IC1000,3M-Std,Cu-acidic,3.629,114.3,1.854,168,1037,949.3,300,60,79,19,over,14.8837,16.8695,1.9858,13.342,20.359,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001929,train,H-FAB,CMP-01,RCP-C,P135,M1,Cu,W-RUN-001929,LOT-0717,LOT-S3042,2025-07-17T05:57:58,2025-07-17T05:59:50,IC1000,3M-Std,Cu-acidic,3.522,131.3,1.804,169,1038,966.8,300,98,112,14,over,6.7925,7.5913,0.7988,11.76,18.639,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001930,train,H-FAB,CMP-01,RCP-A,P106,STI,STI_Oxide,W-RUN-001930,LOT-0717,LOT-S3042,2025-07-17T06:11:50,2025-07-17T06:13:03,IC1000,3M-Std,Oxide-alkaline,10.31,59.6,0.212,170,1039,1024.4,800,60,73,13,over,5.0102,3.0,2.0102,40.122,22.936,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001931,train,H-FAB,CMP-01,RCP-C,P135,STI,STI_Oxide,W-RUN-001931,LOT-0717,LOT-S3042,2025-07-17T06:23:03,2025-07-17T06:24:09,IC1000,3M-Std,Oxide-alkaline,10.512,69.0,0.253,171,1040,1019.8,800,60,66,6,over,8.8557,3.0,5.8557,66.124,31.573,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001932,train,H-FAB,CMP-01,RCP-C,P114,M1,Cu,W-RUN-001932,LOT-0717,LOT-S3042,2025-07-17T06:36:09,2025-07-17T06:37:32,IC1000,3M-Std,Cu-acidic,3.378,125.4,2.033,172,1041,982.9,300,74,83,9,over,9.223,10.1217,0.8987,9.745,27.207,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001933,train,H-FAB,CMP-01,RCP-A,P147,M1,Cu,W-RUN-001933,LOT-0717,LOT-S3042,2025-07-17T06:48:32,2025-07-17T06:50:14,IC1000,3M-Std,Cu-acidic,3.673,131.7,2.237,173,1042,948.9,300,97,102,5,normal,6.6473,7.5913,0.944,14.201,24.606,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001934,train,H-FAB,CMP-01,RCP-C,P137,STI,STI_Oxide,W-RUN-001934,LOT-0717,LOT-S3042,2025-07-17T07:03:14,2025-07-17T07:04:22,IC1000,3M-Std,Oxide-alkaline,10.451,83.2,0.121,174,1043,1070.2,800,60,68,8,over,8.6952,3.0,5.6952,65.498,32.785,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001935,train,H-FAB,CMP-01,RCP-B,P133,M1,Cu,W-RUN-001935,LOT-0717,LOT-S3042,2025-07-17T07:16:22,2025-07-17T07:17:39,IC1000,3M-Std,Cu-acidic,3.774,133.7,1.932,175,1044,946.3,300,60,77,17,over,14.5599,16.8695,2.3096,15.863,29.4,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001936,train,H-FAB,CMP-01,RCP-B,P134,M1,Cu,W-RUN-001936,LOT-0717,LOT-S3042,2025-07-17T07:28:39,2025-07-17T07:30:05,IC1000,3M-Std,Cu-acidic,3.275,125.5,2.253,176,1045,982.5,300,73,86,13,over,9.3372,10.1217,0.7845,8.402,25.201,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001937,train,H-FAB,CMP-01,RCP-A,P134,STI,STI_Oxide,W-RUN-001937,LOT-0717,LOT-S3042,2025-07-17T07:40:05,2025-07-17T07:41:16,IC1000,3M-Std,Oxide-alkaline,10.147,69.9,0.225,177,1046,1056.8,800,60,71,11,over,5.0693,3.0,2.0693,40.821,28.325,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001938,train,H-FAB,CMP-01,RCP-B,P108,M1,Cu,W-RUN-001938,LOT-0717,LOT-S3042,2025-07-17T07:47:16,2025-07-17T07:48:15,IC1000,3M-Std,Cu-acidic,3.253,111.3,1.836,178,1047,937.2,300,60,59,-1,normal,11.6965,12.6522,0.9556,8.17,24.294,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001939,train,H-FAB,CMP-01,RCP-C,P109,STI,STI_Oxide,W-RUN-001939,LOT-0717,LOT-S3042,2025-07-17T07:59:15,2025-07-17T08:00:33,IC1000,3M-Std,Oxide-alkaline,10.667,63.2,0.224,179,1048,1029.4,800,60,78,18,over,5.5347,3.0,2.5347,45.796,28.594,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001940,train,H-FAB,CMP-01,RCP-C,P105,M1,Cu,W-RUN-001940,LOT-0717,LOT-S3042,2025-07-17T08:06:33,2025-07-17T08:07:40,IC1000,3M-Std,Cu-acidic,3.466,118.8,1.846,180,1049,991.6,300,60,67,7,over,15.1586,16.8695,1.711,11.287,25.133,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001941,train,H-FAB,CMP-01,RCP-A,P109,M1,Cu,W-RUN-001941,LOT-0717,LOT-S3042,2025-07-17T08:19:40,2025-07-17T08:20:50,IC1000,3M-Std,Cu-acidic,3.44,127.5,2.214,181,1050,926.8,300,60,70,10,over,11.4039,12.6522,1.2482,10.946,22.295,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001942,train,H-FAB,CMP-01,RCP-C,P127,STI,STI_Oxide,W-RUN-001942,LOT-0717,LOT-S3042,2025-07-17T08:29:50,2025-07-17T08:30:59,IC1000,3M-Std,Oxide-alkaline,10.463,71.0,0.181,182,1051,1031.0,800,60,69,9,over,5.2227,3.0,2.2227,42.559,26.348,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001943,train,H-FAB,CMP-01,RCP-C,P126,M1,Cu,W-RUN-001943,LOT-0717,LOT-S3042,2025-07-17T08:38:59,2025-07-17T08:40:20,IC1000,3M-Std,Cu-acidic,3.601,98.5,2.189,183,1052,930.9,300,70,81,11,over,8.924,10.1217,1.1977,13.421,23.763,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001944,train,H-FAB,CMP-01,RCP-A,P129,STI,STI_Oxide,W-RUN-001944,LOT-0717,LOT-S3042,2025-07-17T08:48:20,2025-07-17T08:49:30,IC1000,3M-Std,Oxide-alkaline,10.348,61.4,0.127,184,1053,1046.0,800,60,70,10,over,5.0468,3.0,2.0468,40.556,27.121,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001945,train,H-FAB,CMP-01,RCP-A,P107,STI,STI_Oxide,W-RUN-001945,LOT-0717,LOT-S3042,2025-07-17T08:59:30,2025-07-17T09:00:29,IC1000,3M-Std,Oxide-alkaline,10.532,76.1,0.185,185,1054,1058.5,800,60,59,-1,normal,5.3216,3.0,2.3216,43.626,30.422,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001946,train,H-FAB,CMP-01,RCP-B,P145,M1,Cu,W-RUN-001946,LOT-0717,LOT-S3042,2025-07-17T09:12:29,2025-07-17T09:13:35,IC1000,3M-Std,Cu-acidic,3.562,147.5,1.47,186,1055,924.0,300,60,66,6,over,11.9514,13.4956,1.5443,12.921,26.922,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001947,train,H-FAB,CMP-01,RCP-C,P116,M1,Cu,W-RUN-001947,LOT-0717,LOT-S3042,2025-07-17T09:24:35,2025-07-17T09:25:53,IC1000,3M-Std,Cu-acidic,3.783,120.1,2.271,187,1056,937.7,300,60,78,18,over,10.8684,12.6522,1.7838,16.413,24.82,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001948,train,H-FAB,CMP-01,RCP-B,P143,STI,STI_Oxide,W-RUN-001948,LOT-0717,LOT-S3042,2025-07-17T09:35:53,2025-07-17T09:37:11,IC1000,3M-Std,Oxide-alkaline,9.976,66.1,0.277,188,1057,1057.3,800,60,78,18,over,4.4797,3.0,1.4797,33.032,26.463,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001949,train,H-FAB,CMP-01,RCP-B,P130,STI,STI_Oxide,W-RUN-001949,LOT-0717,LOT-S3042,2025-07-17T09:48:11,2025-07-17T09:49:08,IC1000,3M-Std,Oxide-alkaline,10.681,89.3,0.164,189,1058,1069.1,800,60,57,-3,normal,5.5402,3.0,2.5402,45.851,30.34,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001950,train,H-FAB,CMP-01,RCP-A,P117,M1,Cu,W-RUN-001950,LOT-0717,LOT-S3042,2025-07-17T10:00:08,2025-07-17T10:01:54,IC1000,3M-Std,Cu-acidic,3.179,127.2,1.765,190,1059,949.3,300,91,106,15,over,7.0598,7.5913,0.5314,7.528,25.778,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001951,train,H-FAB,CMP-01,RCP-C,P126,STI,STI_Oxide,W-RUN-001951,LOT-0717,LOT-S3042,2025-07-17T10:11:54,2025-07-17T10:13:03,IC1000,3M-Std,Oxide-alkaline,10.576,65.7,0.166,191,1060,1048.5,800,60,69,9,over,5.3779,3.0,2.3779,44.216,29.465,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001952,train,H-FAB,CMP-01,RCP-C,P134,M1,Cu,W-RUN-001952,LOT-0717,LOT-S3042,2025-07-17T10:24:03,2025-07-17T10:25:14,IC1000,3M-Std,Cu-acidic,3.502,119.5,1.98,192,1061,974.0,300,60,71,11,over,11.2746,12.6522,1.3775,12.218,26.016,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001953,train,H-FAB,CMP-01,RCP-A,P132,STI,STI_Oxide,W-RUN-001953,LOT-0717,LOT-S3042,2025-07-17T10:36:14,2025-07-17T10:37:26,IC1000,3M-Std,Oxide-alkaline,10.559,69.3,0.16,193,1062,1035.0,800,60,72,12,over,5.7066,3.0,2.7066,47.429,30.299,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001954,train,H-FAB,CMP-01,RCP-B,P133,M1,Cu,W-RUN-001954,LOT-0717,LOT-S3042,2025-07-17T10:50:26,2025-07-17T10:51:44,IC1000,3M-Std,Cu-acidic,3.521,132.5,1.873,194,1063,963.2,300,60,78,18,over,14.985,16.8695,1.8845,12.576,26.754,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001955,train,H-FAB,CMP-01,RCP-A,P135,M1,Cu,W-RUN-001955,LOT-0717,LOT-S3042,2025-07-17T11:03:44,2025-07-17T11:05:03,IC1000,3M-Std,Cu-acidic,3.572,118.7,1.839,195,1064,893.9,300,60,79,19,over,11.1587,12.6522,1.4935,13.384,24.08,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001956,train,H-FAB,CMP-01,RCP-B,P135,M1,Cu,W-RUN-001956,LOT-0717,LOT-S3042,2025-07-17T11:15:03,2025-07-17T11:16:16,IC1000,3M-Std,Cu-acidic,3.566,113.4,2.126,196,1065,934.9,300,60,73,13,over,14.8863,16.8695,1.9833,13.323,21.929,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001957,train,H-FAB,CMP-01,RCP-C,P106,M1,Cu,W-RUN-001957,LOT-0717,LOT-S3042,2025-07-17T11:24:16,2025-07-17T11:25:33,IC1000,3M-Std,Cu-acidic,3.391,118.0,1.891,197,1066,941.8,300,60,77,17,over,11.424,12.6522,1.2281,10.75,19.693,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001958,train,H-FAB,CMP-01,RCP-A,P123,M1,Cu,W-RUN-001958,LOT-0717,LOT-S3042,2025-07-17T11:33:33,2025-07-17T11:34:27,IC1000,3M-Std,Cu-acidic,3.883,121.1,2.061,198,1067,936.7,300,60,54,-6,under,14.2416,16.8695,2.628,18.453,19.445,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001959,train,H-FAB,CMP-01,RCP-C,P101,STI,STI_Oxide,W-RUN-001959,LOT-0717,LOT-S3042,2025-07-17T11:44:27,2025-07-17T11:45:36,IC1000,3M-Std,Oxide-alkaline,10.277,63.7,0.152,199,1068,1064.5,800,60,69,9,over,5.2455,3.0,2.2455,42.808,24.118,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001960,train,H-FAB,CMP-01,RCP-A,P125,M1,Cu,W-RUN-001960,LOT-0717,LOT-S3042,2025-07-17T11:53:36,2025-07-17T11:54:30,IC1000,3M-Std,Cu-acidic,3.468,108.0,1.99,200,0,969.2,300,60,54,-6,under,12.0505,13.4956,1.4451,11.992,21.693,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001961,train,H-FAB,CMP-01,RCP-C,P125,M1,Cu,W-RUN-001961,LOT-0717,LOT-S3042,2025-07-17T12:04:30,2025-07-17T12:05:41,IC1000,3M-Std,Cu-acidic,3.416,103.6,1.791,201,1,929.0,300,60,71,11,over,12.1315,13.4956,1.3641,11.244,19.603,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001962,train,H-FAB,CMP-01,RCP-A,P105,STI,STI_Oxide,W-RUN-001962,LOT-0717,LOT-S3042,2025-07-17T12:15:41,2025-07-17T12:17:14,IC1000,3M-Std,Oxide-alkaline,10.375,69.9,0.138,202,2,1028.2,800,75,93,18,over,3.0356,3.0,0.0356,1.172,15.917,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001963,train,H-FAB,CMP-01,RCP-C,P143,M1,Cu,W-RUN-001963,LOT-0717,LOT-S3042,2025-07-17T12:25:14,2025-07-17T12:26:28,IC1000,3M-Std,Cu-acidic,3.776,122.5,1.87,203,3,941.9,300,60,74,14,over,11.5484,13.4956,1.9472,16.861,16.106,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001964,train,H-FAB,CMP-01,RCP-B,P121,M1,Cu,W-RUN-001964,LOT-0717,LOT-S3042,2025-07-17T12:37:28,2025-07-17T12:38:43,IC1000,3M-Std,Cu-acidic,3.36,122.6,2.116,204,4,966.1,300,60,75,15,over,15.2617,16.8695,1.6078,10.535,14.991,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001965,train,H-FAB,CMP-01,RCP-B,P101,M1,Cu,W-RUN-001965,LOT-0717,LOT-S3042,2025-07-17T12:47:43,2025-07-17T12:48:48,IC1000,3M-Std,Cu-acidic,3.089,123.1,2.196,205,5,961.3,300,60,65,5,normal,19.7485,20.0,0.2515,1.273,12.248,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001966,train,H-FAB,CMP-01,RCP-A,P138,STI,STI_Oxide,W-RUN-001966,LOT-0717,LOT-S3042,2025-07-17T12:58:48,2025-07-17T12:59:53,IC1000,3M-Std,Oxide-alkaline,10.511,73.6,0.22,206,6,1038.2,800,60,65,5,normal,4.2059,3.0,1.2059,28.671,15.532,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001967,train,H-FAB,CMP-01,RCP-B,P135,STI,STI_Oxide,W-RUN-001967,LOT-0717,LOT-S3042,2025-07-17T13:10:53,2025-07-17T13:12:05,IC1000,3M-Std,Oxide-alkaline,10.189,65.5,0.208,207,7,1050.5,800,60,72,12,over,4.7733,3.0,1.7733,37.15,19.856,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001968,train,H-FAB,CMP-01,RCP-B,P149,M1,Cu,W-RUN-001968,LOT-0717,LOT-S3042,2025-07-17T13:21:05,2025-07-17T13:22:04,IC1000,3M-Std,Cu-acidic,3.635,128.5,2.181,208,8,909.4,300,60,59,-1,normal,11.0212,12.6522,1.6309,14.798,18.844,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001969,train,H-FAB,CMP-01,RCP-B,P144,STI,STI_Oxide,W-RUN-001969,LOT-0717,LOT-S3042,2025-07-17T13:28:04,2025-07-17T13:29:16,IC1000,3M-Std,Oxide-alkaline,10.66,67.4,0.263,209,9,1040.9,800,60,72,12,over,7.3001,3.0,4.3001,58.905,26.856,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001970,train,H-FAB,CMP-01,RCP-C,P130,M1,Cu,W-RUN-001970,LOT-0717,LOT-S3042,2025-07-17T13:40:16,2025-07-17T13:41:11,IC1000,3M-Std,Cu-acidic,3.526,105.7,2.458,210,10,949.9,300,60,55,-5,under,18.6284,20.0,1.3716,7.363,22.958,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001971,train,H-FAB,CMP-01,RCP-A,P140,STI,STI_Oxide,W-RUN-001971,LOT-0717,LOT-S3042,2025-07-17T13:49:11,2025-07-17T13:50:20,IC1000,3M-Std,Oxide-alkaline,10.559,76.4,0.204,211,11,1086.9,800,60,69,9,over,5.6754,3.0,2.6754,47.14,27.794,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001972,train,H-FAB,CMP-01,RCP-B,P138,M1,Cu,W-RUN-001972,LOT-0717,LOT-S3042,2025-07-17T14:02:20,2025-07-17T14:03:28,IC1000,3M-Std,Cu-acidic,3.143,120.6,1.844,212,12,979.6,300,72,68,-4,under,9.394,10.1217,0.7277,7.746,23.785,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001973,train,H-FAB,CMP-01,RCP-B,P135,STI,STI_Oxide,W-RUN-001973,LOT-0717,LOT-S3042,2025-07-17T14:14:28,2025-07-17T14:15:35,IC1000,3M-Std,Oxide-alkaline,10.422,86.5,0.201,213,13,1089.3,800,60,67,7,over,5.1125,3.0,2.1125,41.32,27.292,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001974,train,H-FAB,CMP-01,RCP-A,P114,M1,Cu,W-RUN-001974,LOT-0717,LOT-S3042,2025-07-17T14:25:35,2025-07-17T14:27:05,IC1000,3M-Std,Cu-acidic,3.677,134.2,2.207,214,14,947.3,300,73,90,17,over,8.751,10.1217,1.3707,15.664,24.966,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001975,train,H-FAB,CMP-01,RCP-A,P109,STI,STI_Oxide,W-RUN-001975,LOT-0717,LOT-S3042,2025-07-17T14:37:05,2025-07-17T14:38:01,IC1000,3M-Std,Oxide-alkaline,10.331,71.5,0.157,215,15,1044.5,800,61,56,-5,under,3.9792,3.0,0.9792,24.607,24.894,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001976,train,H-FAB,CMP-01,RCP-A,P111,STI,STI_Oxide,W-RUN-001976,LOT-0717,LOT-S3042,2025-07-17T14:48:01,2025-07-17T14:49:18,IC1000,3M-Std,Oxide-alkaline,10.623,82.5,0.207,216,16,1004.9,800,60,77,17,over,5.7683,3.0,2.7683,47.991,29.514,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001977,train,H-FAB,CMP-01,RCP-C,P128,M1,Cu,W-RUN-001977,LOT-0717,LOT-S3042,2025-07-17T14:58:18,2025-07-17T14:59:40,IC1000,3M-Std,Cu-acidic,3.471,118.5,1.99,217,17,934.0,300,70,82,12,over,8.9887,10.1217,1.133,12.605,26.132,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|M1,v1
RUN-001978,train,H-FAB,CMP-01,RCP-A,P124,STI,STI_Oxide,W-RUN-001978,LOT-0717,LOT-S3042,2025-07-17T15:10:40,2025-07-17T15:11:52,IC1000,3M-Std,Oxide-alkaline,10.377,70.3,0.149,218,18,1008.7,800,60,72,12,over,5.3737,3.0,2.3737,44.173,29.74,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001979,train,H-FAB,CMP-01,RCP-A,P133,STI,STI_Oxide,W-RUN-001979,LOT-0717,LOT-S3042,2025-07-17T15:24:52,2025-07-17T15:26:04,IC1000,3M-Std,Oxide-alkaline,10.005,70.2,0.303,219,19,1036.4,800,78,72,-6,under,3.0,3.0,0.0,0.0,23.792,1,0,1.0594,3.038,2025-07-07T14:28:31,CMP-01|STI,v1
RUN-001980,train,H-FAB,CMP-02,RCP-B,P129,M1,Cu,W-RUN-001980,LOT-0717,LOT-S7727,2025-07-17T16:52:51,2025-07-17T16:53:59,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.34,117.5,1.744,160,1008,968.0,300,60,68,8,over,11.6283,11.4271,0.2012,1.73,11.176,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
RUN-001981,train,H-FAB,CMP-02,RCP-A,P140,STI,STI_Oxide,W-RUN-001981,LOT-0717,LOT-S7727,2025-07-17T17:04:59,2025-07-17T17:06:17,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.654,69.4,0.288,161,1009,1046.6,800,60,78,18,over,5.5444,3.0,2.5444,45.891,18.119,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|STI,v1
RUN-001982,train,H-FAB,CMP-02,RCP-B,P128,STI,STI_Oxide,W-RUN-001982,LOT-0717,LOT-S7727,2025-07-17T17:17:17,2025-07-17T17:18:35,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.399,67.7,0.268,162,1010,1018.4,800,60,78,18,over,5.1573,3.0,2.1573,41.831,22.861,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|STI,v1
RUN-001983,train,H-FAB,CMP-02,RCP-B,P124,M1,Cu,W-RUN-001983,LOT-0717,LOT-S7727,2025-07-17T17:31:35,2025-07-17T17:32:53,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.604,107.5,1.995,163,1011,970.4,300,60,78,18,over,14.9555,15.2362,0.2807,1.877,18.664,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
RUN-001984,train,H-FAB,CMP-02,RCP-A,P108,M1,Cu,W-RUN-001984,LOT-0717,LOT-S7727,2025-07-17T17:43:53,2025-07-17T17:45:47,NexPlanar-XP,Kinik-3.5,Cu-acidic,4.051,123.4,2.007,164,1012,918.3,300,97,114,17,over,6.3216,6.8563,0.5347,8.459,16.623,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
RUN-001985,train,H-FAB,CMP-02,RCP-A,P107,STI,STI_Oxide,W-RUN-001985,LOT-0717,LOT-S7727,2025-07-17T17:54:47,2025-07-17T17:55:52,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.458,72.5,0.152,165,1013,1042.5,800,60,65,5,normal,4.1937,3.0,1.1937,28.465,18.991,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|STI,v1
RUN-001986,train,H-FAB,CMP-02,RCP-A,P131,STI,STI_Oxide,W-RUN-001986,LOT-0717,LOT-S7727,2025-07-17T18:09:52,2025-07-17T18:11:06,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.859,76.5,0.215,166,1014,1028.0,800,60,74,14,over,5.8478,3.0,2.8478,48.699,24.933,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|STI,v1
RUN-001987,train,H-FAB,CMP-02,RCP-A,P136,M1,Cu,W-RUN-001987,LOT-0717,LOT-S7727,2025-07-17T18:21:06,2025-07-17T18:22:12,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.263,129.8,1.902,167,1015,950.3,300,60,66,6,over,11.72,11.4271,0.2928,2.499,20.446,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
RUN-001988,train,H-FAB,CMP-02,RCP-B,P111,M1,Cu,W-RUN-001988,LOT-0717,LOT-S7727,2025-07-17T18:31:12,2025-07-17T18:32:27,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.39,107.8,1.908,168,1016,967.6,300,60,75,15,over,11.525,11.4271,0.0978,0.849,16.527,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
RUN-001989,train,H-FAB,CMP-02,RCP-C,P116,M1,Cu,W-RUN-001989,LOT-0717,LOT-S7727,2025-07-17T18:43:27,2025-07-17T18:44:35,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.388,132.7,1.756,169,1017,925.9,300,60,68,8,over,12.2922,12.1889,0.1033,0.84,13.389,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
RUN-001990,train,H-FAB,CMP-02,RCP-C,P138,STI,STI_Oxide,W-RUN-001990,LOT-0717,LOT-S7727,2025-07-17T18:55:35,2025-07-17T18:56:52,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.375,71.9,0.192,170,1018,1036.7,800,60,77,17,over,5.1079,3.0,2.1079,41.267,18.965,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|STI,v1
RUN-001991,train,H-FAB,CMP-02,RCP-C,P141,M1,Cu,W-RUN-001991,LOT-0717,LOT-S7727,2025-07-17T19:06:52,2025-07-17T19:07:55,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.451,108.9,1.949,171,1019,916.3,300,67,63,-4,under,9.1378,9.1417,0.0039,0.043,15.181,1,0,1.0594,3.809,2025-07-09T03:05:51,CMP-02|M1,v1
